,date,hour,gb_price_eur
13705,2022-10-13,28,209.66
13706,2022-10-13,29,229.88
13707,2022-10-13,30,212.92
13708,2022-10-13,31,202.11
13709,2022-10-13,32,224.18
13710,2022-10-13,33,232.32
13711,2022-10-13,34,281.1
13712,2022-10-13,35,259.03
13713,2022-10-13,36,307.82
13714,2022-10-13,37,320.01
13715,2022-10-13,38,348.59
13716,2022-10-13,39,337.44
13717,2022-10-13,40,253.05
13718,2022-10-13,41,238.12
13719,2022-10-13,42,192.82
13720,2022-10-13,43,217.21
13721,2022-10-13,44,202.58
13722,2022-10-13,45,203.28
13723,2022-10-13,46,184.81
13724,2022-10-13,47,182.01
13725,2022-10-13,48,143.69
13726,2022-10-14,1,156.71
13727,2022-10-14,2,156.71
13728,2022-10-14,3,142.12
13729,2022-10-14,4,152.57
13730,2022-10-14,5,155.91
13731,2022-10-14,6,155.91
13732,2022-10-14,7,156.25
13733,2022-10-14,8,156.25
13734,2022-10-14,9,173.14
13735,2022-10-14,10,143.61
13736,2022-10-14,11,164.98
13737,2022-10-14,12,182.67
13738,2022-10-14,13,173.48
13739,2022-10-14,14,172.33
13740,2022-10-14,15,209.56
13741,2022-10-14,16,257.81
13742,2022-10-14,17,277.0
13743,2022-10-14,18,274.3
13744,2022-10-14,19,275.74
13745,2022-10-14,20,249.31
13746,2022-10-14,21,256.03
13747,2022-10-14,22,240.92
13748,2022-10-14,23,238.63
13749,2022-10-14,24,222.89
13750,2022-10-14,25,227.14
13751,2022-10-14,26,213.69
13752,2022-10-14,27,213.24
13753,2022-10-14,28,194.85
13754,2022-10-14,29,207.72
13755,2022-10-14,30,189.57
13756,2022-10-14,31,175.67
13757,2022-10-14,32,202.55
13758,2022-10-14,33,232.08
13759,2022-10-14,34,263.44
13760,2022-10-14,35,264.25
13761,2022-10-14,36,322.84
13762,2022-10-14,37,280.68
13763,2022-10-14,38,311.35
13764,2022-10-14,39,292.97
13765,2022-10-14,40,237.13
13766,2022-10-14,41,235.52
13767,2022-10-14,42,222.89
13768,2022-10-14,43,213.24
13769,2022-10-14,44,190.26
13770,2022-10-14,45,194.16
13771,2022-10-14,46,166.7
13772,2022-10-14,47,176.47
13773,2022-10-14,48,168.89
13774,2022-10-15,1,137.87
13775,2022-10-15,2,143.61
13776,2022-10-15,3,137.87
13777,2022-10-15,4,152.23
13778,2022-10-15,5,144.76
13779,2022-10-15,6,132.12
13780,2022-10-15,7,140.17
13781,2022-10-15,8,117.53
13782,2022-10-15,9,137.64
13783,2022-10-15,10,117.53
13784,2022-10-15,11,127.18
13785,2022-10-15,12,155.1
13786,2022-10-15,13,137.87
13787,2022-10-15,14,165.44
13788,2022-10-15,15,141.31
13789,2022-10-15,16,201.06
13790,2022-10-15,17,175.44
13791,2022-10-15,18,203.7
13792,2022-10-15,19,195.89
13793,2022-10-15,20,186.12
13794,2022-10-15,21,194.16
13795,2022-10-15,22,163.14
13796,2022-10-15,23,141.03
13797,2022-10-15,24,130.17
13798,2022-10-15,25,128.68
13799,2022-10-15,26,117.65
13800,2022-10-15,27,111.44
13801,2022-10-15,28,111.44
13802,2022-10-15,29,111.44
13803,2022-10-15,30,111.44
13804,2022-10-15,31,111.44
13805,2022-10-15,32,121.78
13806,2022-10-15,33,111.44
13807,2022-10-15,34,170.04
13808,2022-10-15,35,136.6
13809,2022-10-15,36,193.01
13810,2022-10-15,37,183.59
13811,2022-10-15,38,194.16
13812,2022-10-15,39,188.53
13813,2022-10-15,40,125.57
13814,2022-10-15,41,147.06
13815,2022-10-15,42,136.03
13816,2022-10-15,43,137.87
13817,2022-10-15,44,137.87
13818,2022-10-15,45,161.99
13819,2022-10-15,46,137.87
13820,2022-10-15,47,173.37
13821,2022-10-15,48,121.32
13822,2022-10-16,1,111.44
13823,2022-10-16,2,93.06
13824,2022-10-16,3,93.18
13825,2022-10-16,4,119.26
13826,2022-10-16,5,91.91
13827,2022-10-16,6,58.59
13828,2022-10-16,7,73.64
13829,2022-10-16,8,49.4
13830,2022-10-16,9,69.85
13831,2022-10-16,10,55.15
13832,2022-10-16,11,56.3
13833,2022-10-16,12,90.76
13834,2022-10-16,13,83.52
13835,2022-10-16,14,141.2
13836,2022-10-16,15,92.83
13837,2022-10-16,16,163.14
13838,2022-10-16,17,118.34
13839,2022-10-16,18,173.83
13840,2022-10-16,19,137.87
13841,2022-10-16,20,156.25
13842,2022-10-16,21,139.02
13843,2022-10-16,22,123.16
13844,2022-10-16,23,128.68
13845,2022-10-16,24,145.99
13846,2022-10-16,25,127.99
13847,2022-10-16,26,124.08
13848,2022-10-16,27,132.12
13849,2022-10-16,28,126.38
13850,2022-10-16,29,108.36
13851,2022-10-16,30,109.15
13852,2022-10-16,31,118.22
13853,2022-10-16,32,107.77
13854,2022-10-16,33,147.06
13855,2022-10-16,34,191.18
13856,2022-10-16,35,190.03
13857,2022-10-16,36,226.05
13858,2022-10-16,37,205.88
13859,2022-10-16,38,222.89
13860,2022-10-16,39,218.29
13861,2022-10-16,40,128.68
13862,2022-10-16,41,158.09
13863,2022-10-16,42,131.89
13864,2022-10-16,43,131.89
13865,2022-10-16,44,131.89
13866,2022-10-16,45,126.38
13867,2022-10-16,46,114.89
13868,2022-10-16,47,149.7
13869,2022-10-16,48,101.79
13870,2022-10-17,1,122.47
13871,2022-10-17,2,111.97
13872,2022-10-17,3,101.58
13873,2022-10-17,4,120.17
13874,2022-10-17,5,125.59
13875,2022-10-17,6,88.65
13876,2022-10-17,7,89.23
13877,2022-10-17,8,80.8
13878,2022-10-17,9,109.66
13879,2022-10-17,10,103.89
13880,2022-10-17,11,99.73
13881,2022-10-17,12,156.99
13882,2022-10-17,13,92.35
13883,2022-10-17,14,172.69
13884,2022-10-17,15,106.31
13885,2022-10-17,16,185.85
13886,2022-10-17,17,178.92
13887,2022-10-17,18,141.18
13888,2022-10-17,19,161.61
13889,2022-10-17,20,107.12
13890,2022-10-17,21,133.9
13891,2022-10-17,22,107.47
13892,2022-10-17,23,108.74
13893,2022-10-17,24,106.31
13894,2022-10-17,25,112.89
13895,2022-10-17,26,106.31
13896,2022-10-17,27,108.62
13897,2022-10-17,28,102.74
13898,2022-10-17,29,106.2
13899,2022-10-17,30,75.03
13900,2022-10-17,31,34.63
13901,2022-10-17,32,92.35
13902,2022-10-17,33,107.12
13903,2022-10-17,34,136.9
13904,2022-10-17,35,117.28
13905,2022-10-17,36,192.89
13906,2022-10-17,37,177.31
13907,2022-10-17,38,232.71
13908,2022-10-17,39,230.87
13909,2022-10-17,40,128.13
13910,2022-10-17,41,175.57
13911,2022-10-17,42,106.31
13912,2022-10-17,43,156.99
13913,2022-10-17,44,106.31
13914,2022-10-17,45,125.13
13915,2022-10-17,46,106.31
13916,2022-10-17,47,102.04
13917,2022-10-17,48,95.69
13918,2022-10-18,1,98.22
13919,2022-10-18,2,99.25
13920,2022-10-18,3,94.54
13921,2022-10-18,4,110.86
13922,2022-10-18,5,95.23
13923,2022-10-18,6,94.54
13924,2022-10-18,7,104.54
13925,2022-10-18,8,106.84
13926,2022-10-18,9,103.39
13927,2022-10-18,10,103.39
13928,2022-10-18,11,111.55
13929,2022-10-18,12,124.99
13930,2022-10-18,13,140.26
13931,2022-10-18,14,167.38
13932,2022-10-18,15,178.06
13933,2022-10-18,16,239.98
13934,2022-10-18,17,214.82
13935,2022-10-18,18,195.29
13936,2022-10-18,19,189.66
13937,2022-10-18,20,166.23
13938,2022-10-18,21,174.04
13939,2022-10-18,22,147.04
13940,2022-10-18,23,134.29
13941,2022-10-18,24,121.77
13942,2022-10-18,25,132.11
13943,2022-10-18,26,102.58
13944,2022-10-18,27,121.77
13945,2022-10-18,28,101.55
13946,2022-10-18,29,116.37
13947,2022-10-18,30,105.8
13948,2022-10-18,31,98.79
13949,2022-10-18,32,133.08
13950,2022-10-18,33,135.55
13951,2022-10-18,34,206.78
13952,2022-10-18,35,179.32
13953,2022-10-18,36,236.65
13954,2022-10-18,37,208.96
13955,2022-10-18,38,238.94
13956,2022-10-18,39,224.24
13957,2022-10-18,40,137.85
13958,2022-10-18,41,168.52
13959,2022-10-18,42,98.79
13960,2022-10-18,43,135.55
13961,2022-10-18,44,125.22
13962,2022-10-18,45,120.62
13963,2022-10-18,46,106.38
13964,2022-10-18,47,81.56
13965,2022-10-18,48,63.18
13966,2022-10-19,1,66.57
13967,2022-10-19,2,63.13
13968,2022-10-19,3,64.28
13969,2022-10-19,4,68.41
13970,2022-10-19,5,66.12
13971,2022-10-19,6,52.69
13972,2022-10-19,7,57.05
13973,2022-10-19,8,45.91
13974,2022-10-19,9,51.65
13975,2022-10-19,10,45.91
13976,2022-10-19,11,52.57
13977,2022-10-19,12,63.02
13978,2022-10-19,13,63.02
13979,2022-10-19,14,64.97
13980,2022-10-19,15,86.09
13981,2022-10-19,16,126.26
13982,2022-10-19,17,113.98
13983,2022-10-19,18,99.75
13984,2022-10-19,19,114.78
13985,2022-10-19,20,86.09
13986,2022-10-19,21,74.49
13987,2022-10-19,22,67.15
13988,2022-10-19,23,71.85
13989,2022-10-19,24,66.12
13990,2022-10-19,25,69.79
13991,2022-10-19,26,66.12
13992,2022-10-19,27,71.85
13993,2022-10-19,28,60.84
13994,2022-10-19,29,60.84
13995,2022-10-19,30,60.84
13996,2022-10-19,31,49.93
13997,2022-10-19,32,63.02
13998,2022-10-19,33,53.83
13999,2022-10-19,34,74.15
14000,2022-10-19,35,68.64
14001,2022-10-19,36,114.78
14002,2022-10-19,37,101.47
14003,2022-10-19,38,110.19
14004,2022-10-19,39,126.26
14005,2022-10-19,40,91.02
14006,2022-10-19,41,80.35
14007,2022-10-19,42,70.02
14008,2022-10-19,43,114.78
14009,2022-10-19,44,73.35
14010,2022-10-19,45,100.44
14011,2022-10-19,46,63.02
14012,2022-10-19,47,67.72
14013,2022-10-19,48,40.17
14014,2022-10-20,1,49.13
14015,2022-10-20,2,46.37
14016,2022-10-20,3,50.96
14017,2022-10-20,4,67.72
14018,2022-10-20,5,68.07
14019,2022-10-20,6,55.73
14020,2022-10-20,7,63.76
14021,2022-10-20,8,63.13
14022,2022-10-20,9,75.99
14023,2022-10-20,10,77.13
14024,2022-10-20,11,71.4
14025,2022-10-20,12,80.35
14026,2022-10-20,13,86.09
14027,2022-10-20,14,78.05
14028,2022-10-20,15,71.4
14029,2022-10-20,16,123.62
14030,2022-10-20,17,139.35
14031,2022-10-20,18,143.48
14032,2022-10-20,19,154.96
14033,2022-10-20,20,137.51
14034,2022-10-20,21,154.96
14035,2022-10-20,22,129.3
14036,2022-10-20,23,137.74
14037,2022-10-20,24,120.52
14038,2022-10-20,25,135.9
14039,2022-10-20,26,126.72
14040,2022-10-20,27,137.74
14041,2022-10-20,28,118.34
14042,2022-10-20,29,113.18
14043,2022-10-20,30,125.46
14044,2022-10-20,31,110.19
14045,2022-10-20,32,139.58
14046,2022-10-20,33,114.78
14047,2022-10-20,34,195.13
14048,2022-10-20,35,127.53
14049,2022-10-20,36,206.61
14050,2022-10-20,37,172.18
14051,2022-10-20,38,173.67
14052,2022-10-20,39,176.77
14053,2022-10-20,40,92.86
14054,2022-10-20,41,135.45
14055,2022-10-20,42,73.69
14056,2022-10-20,43,112.49
14057,2022-10-20,44,71.4
14058,2022-10-20,45,73.69
14059,2022-10-20,46,71.4
14060,2022-10-20,47,120.52
14061,2022-10-20,48,132.0
14062,2022-10-21,1,128.46
14063,2022-10-21,2,112.63
14064,2022-10-21,3,110.33
14065,2022-10-21,4,112.63
14066,2022-10-21,5,112.63
14067,2022-10-21,6,107.81
14068,2022-10-21,7,112.63
14069,2022-10-21,8,111.48
14070,2022-10-21,9,112.63
14071,2022-10-21,10,110.33
14072,2022-10-21,11,110.33
14073,2022-10-21,12,139.58
14074,2022-10-21,13,116.76
14075,2022-10-21,14,113.89
14076,2022-10-21,15,142.33
14077,2022-10-21,16,197.16
14078,2022-10-21,17,189.01
14079,2022-10-21,18,179.03
14080,2022-10-21,19,192.11
14081,2022-10-21,20,166.99
14082,2022-10-21,21,172.04
14083,2022-10-21,22,139.92
14084,2022-10-21,23,137.63
14085,2022-10-21,24,147.95
14086,2022-10-21,25,160.57
14087,2022-10-21,26,114.46
14088,2022-10-21,27,142.22
14089,2022-10-21,28,111.14
14090,2022-10-21,29,110.33
14091,2022-10-21,30,110.33
14092,2022-10-21,31,107.81
14093,2022-10-21,32,114.69
14094,2022-10-21,33,110.33
14095,2022-10-21,34,170.78
14096,2022-10-21,35,126.16
14097,2022-10-21,36,183.51
14098,2022-10-21,37,147.72
14099,2022-10-21,38,164.01
14100,2022-10-21,39,179.03
14101,2022-10-21,40,114.0
14102,2022-10-21,41,135.34
14103,2022-10-21,42,112.63
14104,2022-10-21,43,122.26
14105,2022-10-21,44,107.81
14106,2022-10-21,45,120.43
14107,2022-10-21,46,107.81
14108,2022-10-21,47,102.42
14109,2022-10-21,48,103.22
14110,2022-10-22,1,112.35
14111,2022-10-22,2,108.91
14112,2022-10-22,3,100.31
14113,2022-10-22,4,110.4
14114,2022-10-22,5,102.03
14115,2022-10-22,6,100.54
14116,2022-10-22,7,95.38
14117,2022-10-22,8,95.38
14118,2022-10-22,9,97.21
14119,2022-10-22,10,96.18
14120,2022-10-22,11,103.18
14121,2022-10-22,12,93.09
14122,2022-10-22,13,103.18
14123,2022-10-22,14,89.07
14124,2022-10-22,15,89.07
14125,2022-10-22,16,113.26
14126,2022-10-22,17,126.56
14127,2022-10-22,18,155.91
14128,2022-10-22,19,127.77
14129,2022-10-22,20,117.85
14130,2022-10-22,21,115.79
14131,2022-10-22,22,110.05
14132,2022-10-22,23,107.76
14133,2022-10-22,24,107.76
14134,2022-10-22,25,110.97
14135,2022-10-22,26,103.86
14136,2022-10-22,27,96.3
14137,2022-10-22,28,94.0
14138,2022-10-22,29,99.74
14139,2022-10-22,30,98.36
14140,2022-10-22,31,111.2
14141,2022-10-22,32,114.64
14142,2022-10-22,33,116.36
14143,2022-10-22,34,175.4
14144,2022-10-22,35,157.74
14145,2022-10-22,36,200.16
14146,2022-10-22,37,179.53
14147,2022-10-22,38,196.26
14148,2022-10-22,39,210.94
14149,2022-10-22,40,159.58
14150,2022-10-22,41,172.42
14151,2022-10-22,42,132.98
14152,2022-10-22,43,152.24
14153,2022-10-22,44,126.1
14154,2022-10-22,45,133.33
14155,2022-10-22,46,120.26
14156,2022-10-22,47,77.95
14157,2022-10-22,48,83.69
14158,2022-10-23,1,91.71
14159,2022-10-23,2,91.71
14160,2022-10-23,3,74.63
14161,2022-10-23,4,106.61
14162,2022-10-23,5,87.47
14163,2022-10-23,6,90.68
14164,2022-10-23,7,91.94
14165,2022-10-23,8,66.03
14166,2022-10-23,9,85.98
14167,2022-10-23,10,45.86
14168,2022-10-23,11,67.29
14169,2022-10-23,12,80.25
14170,2022-10-23,13,51.59
14171,2022-10-23,14,91.71
14172,2022-10-23,15,45.86
14173,2022-10-23,16,91.48
14174,2022-10-23,17,42.42
14175,2022-10-23,18,80.25
14176,2022-10-23,19,73.37
14177,2022-10-23,20,100.77
14178,2022-10-23,21,91.71
14179,2022-10-23,22,76.81
14180,2022-10-23,23,69.93
14181,2022-10-23,24,85.98
14182,2022-10-23,25,66.03
14183,2022-10-23,26,66.15
14184,2022-10-23,27,66.15
14185,2022-10-23,28,65.57
14186,2022-10-23,29,65.57
14187,2022-10-23,30,68.78
14188,2022-10-23,31,88.04
14189,2022-10-23,32,81.91
14190,2022-10-23,33,45.86
14191,2022-10-23,34,112.35
14192,2022-10-23,35,83.69
14193,2022-10-23,36,141.01
14194,2022-10-23,37,132.98
14195,2022-10-23,38,137.57
14196,2022-10-23,39,158.2
14197,2022-10-23,40,78.18
14198,2022-10-23,41,104.55
14199,2022-10-23,42,76.87
14200,2022-10-23,43,100.31
14201,2022-10-23,44,66.03
14202,2022-10-23,45,81.39
14203,2022-10-23,46,45.86
14204,2022-10-23,47,59.61
14205,2022-10-23,48,59.61
14206,2022-10-24,1,59.46
14207,2022-10-24,2,59.46
14208,2022-10-24,3,58.54
14209,2022-10-24,4,59.46
14210,2022-10-24,5,59.46
14211,2022-10-24,6,57.17
14212,2022-10-24,7,59.46
14213,2022-10-24,8,55.57
14214,2022-10-24,9,59.46
14215,2022-10-24,10,57.17
14216,2022-10-24,11,61.74
14217,2022-10-24,12,54.88
14218,2022-10-24,13,76.15
14219,2022-10-24,14,97.19
14220,2022-10-24,15,76.84
14221,2022-10-24,16,134.92
14222,2022-10-24,17,119.14
14223,2022-10-24,18,131.49
14224,2022-10-24,19,127.26
14225,2022-10-24,20,86.9
14226,2022-10-24,21,94.47
14227,2022-10-24,22,62.2
14228,2022-10-24,23,81.18
14229,2022-10-24,24,51.45
14230,2022-10-24,25,73.75
14231,2022-10-24,26,63.0
14232,2022-10-24,27,68.6
14233,2022-10-24,28,54.2
14234,2022-10-24,29,61.74
14235,2022-10-24,30,60.6
14236,2022-10-24,31,66.32
14237,2022-10-24,32,74.32
14238,2022-10-24,33,85.75
14239,2022-10-24,34,122.23
14240,2022-10-24,35,91.47
14241,2022-10-24,36,142.69
14242,2022-10-24,37,139.03
14243,2022-10-24,38,135.38
14244,2022-10-24,39,145.21
14245,2022-10-24,40,74.32
14246,2022-10-24,41,102.9
14247,2022-10-24,42,66.32
14248,2022-10-24,43,89.87
14249,2022-10-24,44,69.75
14250,2022-10-24,45,82.32
14251,2022-10-24,46,49.17
14252,2022-10-24,47,65.17
14253,2022-10-24,48,66.32
14254,2022-10-25,1,65.55
14255,2022-10-25,2,65.55
14256,2022-10-25,3,65.55
14257,2022-10-25,4,69.01
14258,2022-10-25,5,65.55
14259,2022-10-25,6,65.55
14260,2022-10-25,7,65.55
14261,2022-10-25,8,65.55
14262,2022-10-25,9,65.55
14263,2022-10-25,10,65.55
14264,2022-10-25,11,69.01
14265,2022-10-25,12,73.38
14266,2022-10-25,13,82.81
14267,2022-10-25,14,80.51
14268,2022-10-25,15,72.46
14269,2022-10-25,16,125.36
14270,2022-10-25,17,99.14
14271,2022-10-25,18,113.51
14272,2022-10-25,19,119.72
14273,2022-10-25,20,101.21
14274,2022-10-25,21,101.32
14275,2022-10-25,22,83.96
14276,2022-10-25,23,92.01
14277,2022-10-25,24,70.27
14278,2022-10-25,25,77.17
14279,2022-10-25,26,63.37
14280,2022-10-25,27,69.01
14281,2022-10-25,28,66.01
14282,2022-10-25,29,69.01
14283,2022-10-25,30,73.72
14284,2022-10-25,31,76.25
14285,2022-10-25,32,84.65
14286,2022-10-25,33,109.26
14287,2022-10-25,34,132.49
14288,2022-10-25,35,120.76
14289,2022-10-25,36,149.51
14290,2022-10-25,37,138.01
14291,2022-10-25,38,128.81
14292,2022-10-25,39,138.01
14293,2022-10-25,40,69.01
14294,2022-10-25,41,100.29
14295,2022-10-25,42,64.4
14296,2022-10-25,43,79.93
14297,2022-10-25,44,78.78
14298,2022-10-25,45,74.53
14299,2022-10-25,46,63.25
14300,2022-10-25,47,92.01
14301,2022-10-25,48,99.14
14302,2022-10-26,1,85.28
14303,2022-10-26,2,78.37
14304,2022-10-26,3,70.3
14305,2022-10-26,4,80.1
14306,2022-10-26,5,70.3
14307,2022-10-26,6,59.93
14308,2022-10-26,7,69.15
14309,2022-10-26,8,63.39
14310,2022-10-26,9,59.93
14311,2022-10-26,10,59.93
14312,2022-10-26,11,57.62
14313,2022-10-26,12,59.93
14314,2022-10-26,13,77.33
14315,2022-10-26,14,77.22
14316,2022-10-26,15,63.73
14317,2022-10-26,16,80.79
14318,2022-10-26,17,75.78
14319,2022-10-26,18,103.72
14320,2022-10-26,19,103.72
14321,2022-10-26,20,85.05
14322,2022-10-26,21,82.63
14323,2022-10-26,22,68.92
14324,2022-10-26,23,75.66
14325,2022-10-26,24,66.04
14326,2022-10-26,25,64.65
14327,2022-10-26,26,64.54
14328,2022-10-26,27,64.54
14329,2022-10-26,28,63.73
14330,2022-10-26,29,64.54
14331,2022-10-26,30,64.54
14332,2022-10-26,31,63.73
14333,2022-10-26,32,66.04
14334,2022-10-26,33,66.84
14335,2022-10-26,34,92.2
14336,2022-10-26,35,71.11
14337,2022-10-26,36,111.79
14338,2022-10-26,37,108.22
14339,2022-10-26,38,111.79
14340,2022-10-26,39,111.79
14341,2022-10-26,40,71.11
14342,2022-10-26,41,78.37
14343,2022-10-26,42,64.54
14344,2022-10-26,43,71.11
14345,2022-10-26,44,67.19
14346,2022-10-26,45,78.37
14347,2022-10-26,46,67.19
14348,2022-10-26,47,76.75
14349,2022-10-26,48,66.15
14350,2022-10-27,1,63.84
14351,2022-10-27,2,72.43
14352,2022-10-27,3,69.41
14353,2022-10-27,4,70.11
14354,2022-10-27,5,71.97
14355,2022-10-27,6,70.11
14356,2022-10-27,7,79.34
14357,2022-10-27,8,76.61
14358,2022-10-27,9,92.86
14359,2022-10-27,10,92.86
14360,2022-10-27,11,79.74
14361,2022-10-27,12,116.08
14362,2022-10-27,13,86.01
14363,2022-10-27,14,85.84
14364,2022-10-27,15,69.65
14365,2022-10-27,16,102.5
14366,2022-10-27,17,84.04
14367,2022-10-27,18,109.23
14368,2022-10-27,19,104.47
14369,2022-10-27,20,96.69
14370,2022-10-27,21,91.82
14371,2022-10-27,22,77.19
14372,2022-10-27,23,84.82
14373,2022-10-27,24,76.61
14374,2022-10-27,25,76.61
14375,2022-10-27,26,76.61
14376,2022-10-27,27,81.25
14377,2022-10-27,28,76.61
14378,2022-10-27,29,82.41
14379,2022-10-27,30,83.11
14380,2022-10-27,31,84.93
14381,2022-10-27,32,92.86
14382,2022-10-27,33,99.25
14383,2022-10-27,34,130.01
14384,2022-10-27,35,114.68
14385,2022-10-27,36,157.86
14386,2022-10-27,37,139.29
14387,2022-10-27,38,132.33
14388,2022-10-27,39,133.49
14389,2022-10-27,40,82.61
14390,2022-10-27,41,108.07
14391,2022-10-27,42,92.86
14392,2022-10-27,43,98.9
14393,2022-10-27,44,81.25
14394,2022-10-27,45,87.29
14395,2022-10-27,46,73.71
14396,2022-10-27,47,83.58
14397,2022-10-27,48,67.32
14398,2022-10-28,1,83.91
14399,2022-10-28,2,67.59
14400,2022-10-28,3,80.18
14401,2022-10-28,4,86.24
14402,2022-10-28,5,86.24
14403,2022-10-28,6,81.34
14404,2022-10-28,7,86.24
14405,2022-10-28,8,73.53
14406,2022-10-28,9,88.57
14407,2022-10-28,10,85.07
14408,2022-10-28,11,85.07
14409,2022-10-28,12,90.9
14410,2022-10-28,13,87.4
14411,2022-10-28,14,86.24
14412,2022-10-28,15,91.71
14413,2022-10-28,16,130.29
14414,2022-10-28,17,116.54
14415,2022-10-28,18,117.7
14416,2022-10-28,19,123.53
14417,2022-10-28,20,97.89
14418,2022-10-28,21,93.23
14419,2022-10-28,22,93.23
14420,2022-10-28,23,78.08
14421,2022-10-28,24,78.08
14422,2022-10-28,25,78.08
14423,2022-10-28,26,77.85
14424,2022-10-28,27,78.08
14425,2022-10-28,28,77.85
14426,2022-10-28,29,78.08
14427,2022-10-28,30,77.85
14428,2022-10-28,31,78.08
14429,2022-10-28,32,83.91
14430,2022-10-28,33,85.19
14431,2022-10-28,34,118.05
14432,2022-10-28,35,104.88
14433,2022-10-28,36,147.3
14434,2022-10-28,37,136.93
14435,2022-10-28,38,136.93
14436,2022-10-28,39,141.07
14437,2022-10-28,40,100.22
14438,2022-10-28,41,110.71
14439,2022-10-28,42,91.02
14440,2022-10-28,43,111.88
14441,2022-10-28,44,80.18
14442,2022-10-28,45,93.23
14443,2022-10-28,46,77.85
14444,2022-10-28,47,93.23
14445,2022-10-28,48,89.73
14446,2022-10-29,1,89.74
14447,2022-10-29,2,89.51
14448,2022-10-29,3,92.07
14449,2022-10-29,4,102.33
14450,2022-10-29,5,98.83
14451,2022-10-29,6,98.72
14452,2022-10-29,7,94.64
14453,2022-10-29,8,96.15
14454,2022-10-29,9,104.9
14455,2022-10-29,10,93.01
14456,2022-10-29,11,92.89
14457,2022-10-29,12,97.55
14458,2022-10-29,13,125.87
14459,2022-10-29,14,144.52
14460,2022-10-29,15,89.74
14461,2022-10-29,16,120.28
14462,2022-10-29,17,94.87
14463,2022-10-29,18,121.83
14464,2022-10-29,19,105.24
14465,2022-10-29,20,101.86
14466,2022-10-29,21,101.4
14467,2022-10-29,22,92.07
14468,2022-10-29,23,92.07
14469,2022-10-29,24,97.67
14470,2022-10-29,25,97.67
14471,2022-10-29,26,93.24
14472,2022-10-29,27,89.74
14473,2022-10-29,28,88.58
14474,2022-10-29,29,89.74
14475,2022-10-29,30,87.41
14476,2022-10-29,31,87.41
14477,2022-10-29,32,90.21
14478,2022-10-29,33,89.74
14479,2022-10-29,34,122.38
14480,2022-10-29,35,103.15
14481,2022-10-29,36,143.59
14482,2022-10-29,37,123.78
14483,2022-10-29,38,110.96
14484,2022-10-29,39,137.3
14485,2022-10-29,40,104.9
14486,2022-10-29,41,110.72
14487,2022-10-29,42,92.6
14488,2022-10-29,43,114.92
14489,2022-10-29,44,86.01
14490,2022-10-29,45,106.76
14491,2022-10-29,46,82.75
14492,2022-10-29,47,118.3
14493,2022-10-29,48,106.29
14494,2022-10-30,1,102.56
14495,2022-10-30,2,86.25
14496,2022-10-30,3,96.97
14497,2022-10-30,4,121.21
